Algo,TailleMat,RunId,Temps
GPU2,300,18,0.000018
GPU2,300,19,0.000020
GPU2,300,20,0.000022
GPU2,300,21,0.000020
GPU2,300,22,0.000018
GPU2,300,23,0.000018
GPU2,300,24,0.000017
GPU2,300,25,0.000018
GPU2,300,26,0.000018
GPU2,300,27,0.000018
GPU2,300,28,0.000023
GPU2,300,29,0.000024
GPU2,300,30,0.000026
GPU2,300,31,0.000025
GPU2,300,32,0.000025
GPU2,310,1,0.000021
GPU2,310,2,0.000018
GPU2,310,3,0.000017
GPU2,310,4,0.000018
GPU2,310,5,0.000018
GPU2,310,6,0.000023
GPU2,310,7,0.000018
GPU2,310,8,0.000019
GPU2,310,9,0.000018
GPU2,310,10,0.000018
GPU2,310,11,0.000018
GPU2,310,12,0.000018
GPU2,310,13,0.000018
GPU2,310,14,0.000018
GPU2,310,15,0.000017
GPU2,310,16,0.000018
GPU2,310,17,0.000022
GPU2,310,18,0.000022
GPU2,310,19,0.000023
GPU2,310,20,0.000018
GPU2,310,21,0.000023
GPU2,310,22,0.000023
GPU2,310,23,0.000023
GPU2,310,24,0.000020
GPU2,310,25,0.000019
GPU2,310,26,0.000022
GPU2,310,27,0.000020
GPU2,310,28,0.000018
GPU2,310,29,0.000018
GPU2,310,30,0.000023
GPU2,310,31,0.000018
GPU2,310,32,0.000023
GPU2,320,1,0.000024
GPU2,320,2,0.000026
GPU2,320,3,0.000022
GPU2,320,4,0.000018
GPU2,320,5,0.000018
GPU2,320,6,0.000017
GPU2,320,7,0.000018
GPU2,320,8,0.000018
GPU2,320,9,0.000018
GPU2,320,10,0.000018
GPU2,320,11,0.000023
GPU2,320,12,0.000022
GPU2,320,13,0.000024
GPU2,320,14,0.000022
GPU2,320,15,0.000023
GPU2,320,16,0.000020
GPU2,320,17,0.000018
GPU2,320,18,0.000022
GPU2,320,19,0.000020
GPU2,320,20,0.000020
GPU2,320,21,0.000019
GPU2,320,22,0.000018
GPU2,320,23,0.000018
GPU2,320,24,0.000020
GPU2,320,25,0.000019
GPU2,320,26,0.000020
GPU2,320,27,0.000022
GPU2,320,28,0.000019
GPU2,320,29,0.000017
GPU2,320,30,0.000017
GPU2,320,31,0.000020
GPU2,320,32,0.000023
GPU2,330,1,0.000024
GPU2,330,2,0.000021
GPU2,330,3,0.000024
GPU2,330,4,0.000019
GPU2,330,5,0.000018
GPU2,330,6,0.000023
GPU2,330,7,0.000025
GPU2,330,8,0.000021
GPU2,330,9,0.000020
GPU2,330,10,0.000018
GPU2,330,11,0.000019
GPU2,330,12,0.000017
GPU2,330,13,0.000018
GPU2,330,14,0.000018
GPU2,330,15,0.000020
GPU2,330,16,0.000019
GPU2,330,17,0.000020
GPU2,330,18,0.000022
GPU2,330,19,0.000018
GPU2,330,20,0.000018
GPU2,330,21,0.000018
GPU2,330,22,0.000018
GPU2,330,23,0.000018
GPU2,330,24,0.000018
GPU2,330,25,0.000018
GPU2,330,26,0.000020
GPU2,330,27,0.000022
GPU2,330,28,0.000026
GPU2,330,29,0.000020
GPU2,330,30,0.000018
GPU2,330,31,0.000018
GPU2,330,32,0.000022
GPU2,340,1,0.000018
GPU2,340,2,0.000019
GPU2,340,3,0.000022
GPU2,340,4,0.000022
GPU2,340,5,0.000020
GPU2,340,6,0.000018
GPU2,340,7,0.000018
GPU2,340,8,0.000019
GPU2,340,9,0.000019
GPU2,340,10,0.000018
GPU2,340,11,0.000022
GPU2,340,12,0.000019
GPU2,340,13,0.000024
GPU2,340,14,0.000022
GPU2,340,15,0.000024
GPU2,340,16,0.000019
GPU2,340,17,0.000018
GPU2,340,18,0.000019
GPU2,340,19,0.000019
GPU2,340,20,0.000023
GPU2,340,21,0.000024
GPU2,340,22,0.000021
GPU2,340,23,0.000022
GPU2,340,24,0.000020
GPU2,340,25,0.000018
GPU2,340,26,0.000018
GPU2,340,27,0.000018
GPU2,340,28,0.000017
GPU2,340,29,0.000018
GPU2,340,30,0.000019
GPU2,340,31,0.000019
GPU2,340,32,0.000018
GPU2,350,1,0.000018
GPU2,350,2,0.000019
GPU2,350,3,0.000020
GPU2,350,4,0.000018
GPU2,350,5,0.000023
GPU2,350,6,0.000021
GPU2,350,7,0.000018
GPU2,350,8,0.000017
GPU2,350,9,0.000025
GPU2,350,10,0.000021
GPU2,350,11,0.000019
GPU2,350,12,0.000018
GPU2,350,13,0.000020
GPU2,350,14,0.000019
GPU2,350,15,0.000018
GPU2,350,16,0.000020
GPU2,350,17,0.000018
GPU2,350,18,0.000018
GPU2,350,19,0.000024
GPU2,350,20,0.000025
GPU2,350,21,0.000024
GPU2,350,22,0.000024
GPU2,350,23,0.000024
GPU2,350,24,0.000022
GPU2,350,25,0.000018
GPU2,350,26,0.000018
GPU2,350,27,0.000025
GPU2,350,28,0.000024
GPU2,350,29,0.000023
GPU2,350,30,0.000024
GPU2,350,31,0.000022
GPU2,350,32,0.000020
GPU2,360,1,0.000024
GPU2,360,2,0.000019
GPU2,360,3,0.000019
GPU2,360,4,0.000023
GPU2,360,5,0.000020
GPU2,360,6,0.000018
GPU2,360,7,0.000017
GPU2,360,8,0.000023
GPU2,360,9,0.000019
GPU2,360,10,0.000018
GPU2,360,11,0.000019
GPU2,360,12,0.000017
GPU2,360,13,0.000018
GPU2,360,14,0.000018
GPU2,360,15,0.000018
GPU2,360,16,0.000017
GPU2,360,17,0.000019
GPU2,360,18,0.000019
GPU2,360,19,0.000018
GPU2,360,20,0.000018
GPU2,360,21,0.000021
GPU2,360,22,0.000019
GPU2,360,23,0.000023
GPU2,360,24,0.000019
GPU2,360,25,0.000018
GPU2,360,26,0.000051
GPU2,360,27,0.000022
GPU2,360,28,0.000022
GPU2,360,29,0.000023
GPU2,360,30,0.000024
GPU2,360,31,0.000024
GPU2,360,32,0.000021
GPU2,370,1,0.000019
GPU2,370,2,0.000024
GPU2,370,3,0.000020
GPU2,370,4,0.000023
GPU2,370,5,0.000021
GPU2,370,6,0.000021
GPU2,370,7,0.000025
GPU2,370,8,0.000020
GPU2,370,9,0.000019
GPU2,370,10,0.000018
GPU2,370,11,0.000018
GPU2,370,12,0.000036
GPU2,370,13,0.000019
GPU2,370,14,0.000021
GPU2,370,15,0.000022
GPU2,370,16,0.000019
GPU2,370,17,0.000018
GPU2,370,18,0.000018
GPU2,370,19,0.000022
GPU2,370,20,0.000021
GPU2,370,21,0.000019
GPU2,370,22,0.000018
GPU2,370,23,0.000024
GPU2,370,24,0.000020
GPU2,370,25,0.000023
GPU2,370,26,0.000019
GPU2,370,27,0.000018
GPU2,370,28,0.000019
GPU2,370,29,0.000022
GPU2,370,30,0.000020
GPU2,370,31,0.000018
GPU2,370,32,0.000018
GPU2,380,1,0.000023
GPU2,380,2,0.000022
GPU2,380,3,0.000024
GPU2,380,4,0.000021
GPU2,380,5,0.000023
GPU2,380,6,0.000023
GPU2,380,7,0.000020
GPU2,380,8,0.000018
GPU2,380,9,0.000018
GPU2,380,10,0.000021
GPU2,380,11,0.000022
GPU2,380,12,0.000022
GPU2,380,13,0.000021
GPU2,380,14,0.000019
GPU2,380,15,0.000018
GPU2,380,16,0.000017
GPU2,380,17,0.000019
GPU2,380,18,0.000018
GPU2,380,19,0.000018
GPU2,380,20,0.000018
GPU2,380,21,0.000019
GPU2,380,22,0.000017
GPU2,380,23,0.000018
GPU2,380,24,0.000019
GPU2,380,25,0.000017
GPU2,380,26,0.000018
GPU2,380,27,0.000017
GPU2,380,28,0.000019
GPU2,380,29,0.000017
GPU2,380,30,0.000017
GPU2,380,31,0.000018
GPU2,380,32,0.000018
GPU2,390,1,0.000017
GPU2,390,2,0.000017
GPU2,390,3,0.000017
GPU2,390,4,0.000018
GPU2,390,5,0.000018
GPU2,390,6,0.000018
GPU2,390,7,0.000018
GPU2,390,8,0.000017
GPU2,390,9,0.000018
GPU2,390,10,0.000017
GPU2,390,11,0.000018
GPU2,390,12,0.000018
GPU2,390,13,0.000019
GPU2,390,14,0.000020
GPU2,390,15,0.000018
GPU2,390,16,0.000020
GPU2,390,17,0.000018
GPU2,390,18,0.000018
GPU2,390,19,0.000017
GPU2,390,20,0.000018
GPU2,390,21,0.000021
GPU2,390,22,0.000020
GPU2,390,23,0.000019
GPU2,390,24,0.000018
GPU2,390,25,0.000020
GPU2,390,26,0.000019
GPU2,390,27,0.000018
GPU2,390,28,0.000019
GPU2,390,29,0.000017
GPU2,390,30,0.000018
GPU2,390,31,0.000023
GPU2,390,32,0.000023
GPU2,400,1,0.000022
GPU2,400,2,0.000018
GPU2,400,3,0.000017
GPU2,400,4,0.000018
GPU2,400,5,0.000018
GPU2,400,6,0.000018
GPU2,400,7,0.000017
GPU2,400,8,0.000017
GPU2,400,9,0.000018
GPU2,400,10,0.000018
GPU2,400,11,0.000018
GPU2,400,12,0.000018
GPU2,400,13,0.000019
GPU2,400,14,0.000018
GPU2,400,15,0.000020
GPU2,400,16,0.000021
GPU2,400,17,0.000023
GPU2,400,18,0.000020
GPU2,400,19,0.000023
GPU2,400,20,0.000021
GPU2,400,21,0.000018
GPU2,400,22,0.000022
GPU2,400,23,0.000019
GPU2,400,24,0.000022
GPU2,400,25,0.000023
GPU2,400,26,0.000020
GPU2,400,27,0.000019
GPU2,400,28,0.000018
GPU2,400,29,0.000018
GPU2,400,30,0.000018
GPU2,400,31,0.000017
GPU2,400,32,0.000020
GPU2,410,1,0.000023
GPU2,410,2,0.000020
GPU2,410,3,0.000018
GPU2,410,4,0.000022
GPU2,410,5,0.000024
GPU2,410,6,0.000020
GPU2,410,7,0.000022
GPU2,410,8,0.000019
GPU2,410,9,0.000018
GPU2,410,10,0.000020
GPU2,410,11,0.000023
GPU2,410,12,0.000018
GPU2,410,13,0.000018
GPU2,410,14,0.000019
GPU2,410,15,0.000018
GPU2,410,16,0.000023
GPU2,410,17,0.000022
GPU2,410,18,0.000023
GPU2,410,19,0.000019
GPU2,410,20,0.000032
GPU2,410,21,0.000018
GPU2,410,22,0.000021
GPU2,410,23,0.000020
GPU2,410,24,0.000019
GPU2,410,25,0.000018
GPU2,410,26,0.000018
GPU2,410,27,0.000018
GPU2,410,28,0.000021
GPU2,410,29,0.000018
GPU2,410,30,0.000020
GPU2,410,31,0.000023
GPU2,410,32,0.000022
GPU2,420,1,0.000020
GPU2,420,2,0.000023
GPU2,420,3,0.000022
GPU2,420,4,0.000021
GPU2,420,5,0.000023
GPU2,420,6,0.000020
GPU2,420,7,0.000022
GPU2,420,8,0.000019
GPU2,420,9,0.000020
GPU2,420,10,0.000023
GPU2,420,11,0.000021
GPU2,420,12,0.000024
GPU2,420,13,0.000022
GPU2,420,14,0.000024
GPU2,420,15,0.000019
GPU2,420,16,0.000023
GPU2,420,17,0.000018
GPU2,420,18,0.000022
GPU2,420,19,0.000024
GPU2,420,20,0.000021
GPU2,420,21,0.000021
GPU2,420,22,0.000018
GPU2,420,23,0.000022
GPU2,420,24,0.000023
GPU2,420,25,0.000023
GPU2,420,26,0.000020
GPU2,420,27,0.000022
GPU2,420,28,0.000022
GPU2,420,29,0.000020
GPU2,420,30,0.000020
GPU2,420,31,0.000023
GPU2,420,32,0.000022
GPU2,430,1,0.000023
GPU2,430,2,0.000018
GPU2,430,3,0.000018
GPU2,430,4,0.000020
GPU2,430,5,0.000018
GPU2,430,6,0.000018
GPU2,430,7,0.000022
GPU2,430,8,0.000018
GPU2,430,9,0.000020
GPU2,430,10,0.000018
GPU2,430,11,0.000018
GPU2,430,12,0.000022
GPU2,430,13,0.000023
GPU2,430,14,0.000023
GPU2,430,15,0.000031
GPU2,430,16,0.000021
GPU2,430,17,0.000023
GPU2,430,18,0.000020
GPU2,430,19,0.000022
GPU2,430,20,0.000022
GPU2,430,21,0.000019
GPU2,430,22,0.000024
GPU2,430,23,0.000018
GPU2,430,24,0.000018
GPU2,430,25,0.000017
GPU2,430,26,0.000018
GPU2,430,27,0.000018
GPU2,430,28,0.000018
GPU2,430,29,0.000018
GPU2,430,30,0.000018
GPU2,430,31,0.000018
GPU2,430,32,0.000018
GPU2,440,1,0.000022
GPU2,440,2,0.000021
GPU2,440,3,0.000018
GPU2,440,4,0.000017
GPU2,440,5,0.000023
GPU2,440,6,0.000026
GPU2,440,7,0.000020
GPU2,440,8,0.000021
GPU2,440,9,0.000024
GPU2,440,10,0.000021
GPU2,440,11,0.000023
GPU2,440,12,0.000020
GPU2,440,13,0.000018
GPU2,440,14,0.000018
GPU2,440,15,0.000018
GPU2,440,16,0.000018
GPU2,440,17,0.000022
GPU2,440,18,0.000021
GPU2,440,19,0.000019
GPU2,440,20,0.000023
GPU2,440,21,0.000018
GPU2,440,22,0.000018
GPU2,440,23,0.000022
GPU2,440,24,0.000023
GPU2,440,25,0.000018
GPU2,440,26,0.000035
GPU2,440,27,0.000022
GPU2,440,28,0.000022
GPU2,440,29,0.000022
GPU2,440,30,0.000019
GPU2,440,31,0.000018
GPU2,440,32,0.000020
GPU2,450,1,0.000019
GPU2,450,2,0.000017
GPU2,450,3,0.000018
GPU2,450,4,0.000020
GPU2,450,5,0.000018
GPU2,450,6,0.000020
GPU2,450,7,0.000020
GPU2,450,8,0.000018
GPU2,450,9,0.000020
GPU2,450,10,0.000019
GPU2,450,11,0.000018
GPU2,450,12,0.000022
GPU2,450,13,0.000024
GPU2,450,14,0.000023
GPU2,450,15,0.000018
GPU2,450,16,0.000018
GPU2,450,17,0.000017
GPU2,450,18,0.000017
GPU2,450,19,0.000017
GPU2,450,20,0.000020
GPU2,450,21,0.000020
GPU2,450,22,0.000017
GPU2,450,23,0.000017
GPU2,450,24,0.000022
GPU2,450,25,0.000019
GPU2,450,26,0.000020
GPU2,450,27,0.000019
GPU2,450,28,0.000019
GPU2,450,29,0.000017
GPU2,450,30,0.000020
GPU2,450,31,0.000018
GPU2,450,32,0.000020
GPU2,460,1,0.000018
GPU2,460,2,0.000019
GPU2,460,3,0.000023
GPU2,460,4,0.000021
GPU2,460,5,0.000020
GPU2,460,6,0.000018
GPU2,460,7,0.000017
GPU2,460,8,0.000018
GPU2,460,9,0.000022
GPU2,460,10,0.000021
GPU2,460,11,0.000018
GPU2,460,12,0.000022
GPU2,460,13,0.000022
GPU2,460,14,0.000023
GPU2,460,15,0.000017
GPU2,460,16,0.000018
GPU2,460,17,0.000018
GPU2,460,18,0.000018
GPU2,460,19,0.000021
GPU2,460,20,0.000023
GPU2,460,21,0.000022
GPU2,460,22,0.000023
GPU2,460,23,0.000020
GPU2,460,24,0.000020
GPU2,460,25,0.000022
GPU2,460,26,0.000019
GPU2,460,27,0.000018
GPU2,460,28,0.000017
GPU2,460,29,0.000017
GPU2,460,30,0.000019
GPU2,460,31,0.000017
GPU2,460,32,0.000018
GPU2,470,1,0.000020
GPU2,470,2,0.000024
GPU2,470,3,0.000021
GPU2,470,4,0.000017
GPU2,470,5,0.000022
GPU2,470,6,0.000022
GPU2,470,7,0.000017
GPU2,470,8,0.000022
GPU2,470,9,0.000019
GPU2,470,10,0.000021
GPU2,470,11,0.000018
GPU2,470,12,0.000021
GPU2,470,13,0.000018
GPU2,470,14,0.000023
GPU2,470,15,0.000023
GPU2,470,16,0.000023
GPU2,470,17,0.000018
GPU2,470,18,0.000024
GPU2,470,19,0.000023
GPU2,470,20,0.000023
GPU2,470,21,0.000019
GPU2,470,22,0.000022
GPU2,470,23,0.000023
GPU2,470,24,0.000020
GPU2,470,25,0.000018
GPU2,470,26,0.000023
GPU2,470,27,0.000019
GPU2,470,28,0.000019
GPU2,470,29,0.000021
GPU2,470,30,0.000018
GPU2,470,31,0.000023
GPU2,470,32,0.000019
GPU2,480,1,0.000019
GPU2,480,2,0.000025
GPU2,480,3,0.000019
GPU2,480,4,0.000017
GPU2,480,5,0.000018
GPU2,480,6,0.000017
GPU2,480,7,0.000018
GPU2,480,8,0.000017
GPU2,480,9,0.000022
GPU2,480,10,0.000020
GPU2,480,11,0.000018
GPU2,480,12,0.000019
GPU2,480,13,0.000018
GPU2,480,14,0.000018
GPU2,480,15,0.000018
GPU2,480,16,0.000018
GPU2,480,17,0.000019
GPU2,480,18,0.000017
GPU2,480,19,0.000016
GPU2,480,20,0.000018
GPU2,480,21,0.000021
GPU2,480,22,0.000022
GPU2,480,23,0.000023
GPU2,480,24,0.000024
GPU2,480,25,0.000024
GPU2,480,26,0.000021
GPU2,480,27,0.000019
GPU2,480,28,0.000022
GPU2,480,29,0.000022
GPU2,480,30,0.000019
GPU2,480,31,0.000021
GPU2,480,32,0.000024
GPU2,490,1,0.000018
GPU2,490,2,0.000017
GPU2,490,3,0.000019
GPU2,490,4,0.000017
GPU2,490,5,0.000022
GPU2,490,6,0.000020
GPU2,490,7,0.000019
GPU2,490,8,0.000018
GPU2,490,9,0.000017
GPU2,490,10,0.000019
GPU2,490,11,0.000017
GPU2,490,12,0.000018
GPU2,490,13,0.000018
GPU2,490,14,0.000020
GPU2,490,15,0.000022
GPU2,490,16,0.000022
GPU2,490,17,0.000022
GPU2,490,18,0.000018
GPU2,490,19,0.000019
GPU2,490,20,0.000018
GPU2,490,21,0.000018
GPU2,490,22,0.000018
GPU2,490,23,0.000018
GPU2,490,24,0.000017
GPU2,490,25,0.000018
GPU2,490,26,0.000019
GPU2,490,27,0.000018
GPU2,490,28,0.000018
GPU2,490,29,0.000018
GPU2,490,30,0.000017
GPU2,490,31,0.000017
GPU2,490,32,0.000017
GPU2,500,1,0.000016
GPU2,500,2,0.000016
GPU2,500,3,0.000023
GPU2,500,4,0.000016
GPU2,500,5,0.000020
GPU2,500,6,0.000021
GPU2,500,7,0.000022
GPU2,500,8,0.000020
GPU2,500,9,0.000018
GPU2,500,10,0.000018
GPU2,500,11,0.000017
GPU2,500,12,0.000021
GPU2,500,13,0.000018
GPU2,500,14,0.000017
GPU2,500,15,0.000017
GPU2,500,16,0.000020
GPU2,500,17,0.000022
GPU2,500,18,0.000022
GPU2,500,19,0.000023
GPU2,500,20,0.000022
GPU2,500,21,0.000017
GPU2,500,22,0.000017
GPU2,500,23,0.000022
GPU2,500,24,0.000022
GPU2,500,25,0.000019
GPU2,500,26,0.000020
GPU2,500,27,0.000023
GPU2,500,28,0.000018
GPU2,500,29,0.000019
GPU2,500,30,0.000018
GPU2,500,31,0.000018
GPU2,500,32,0.000020
GPU2,510,1,0.000019
GPU2,510,2,0.000021
GPU2,510,3,0.000022
GPU2,510,4,0.000022
GPU2,510,5,0.000022
GPU2,510,6,0.000022
GPU2,510,7,0.000022
GPU2,510,8,0.000018
GPU2,510,9,0.000019
GPU2,510,10,0.000017
GPU2,510,11,0.000023
GPU2,510,12,0.000023
GPU2,510,13,0.000022
GPU2,510,14,0.000021
GPU2,510,15,0.000019
GPU2,510,16,0.000020
GPU2,510,17,0.000022
GPU2,510,18,0.000021
GPU2,510,19,0.000018
GPU2,510,20,0.000022
GPU2,510,21,0.000020
GPU2,510,22,0.000018
GPU2,510,23,0.000018
GPU2,510,24,0.000018
GPU2,510,25,0.000020
GPU2,510,26,0.000022
GPU2,510,27,0.000023
GPU2,510,28,0.000018
GPU2,510,29,0.000020
GPU2,510,30,0.000022
GPU2,510,31,0.000022
GPU2,510,32,0.000018
GPU2,520,1,0.000017
GPU2,520,2,0.000017
GPU2,520,3,0.000017
GPU2,520,4,0.000021
GPU2,520,5,0.000023
GPU2,520,6,0.000022
GPU2,520,7,0.000022
GPU2,520,8,0.000020
GPU2,520,9,0.000021
GPU2,520,10,0.000021
GPU2,520,11,0.000020
GPU2,520,12,0.000016
GPU2,520,13,0.000021
GPU2,520,14,0.000022
GPU2,520,15,0.000022
GPU2,520,16,0.000021
GPU2,520,17,0.000020
GPU2,520,18,0.000017
GPU2,520,19,0.000019
GPU2,520,20,0.000019
GPU2,520,21,0.000019
GPU2,520,22,0.000022
GPU2,520,23,0.000022
GPU2,520,24,0.000019
GPU2,520,25,0.000017
GPU2,520,26,0.000016
GPU2,520,27,0.000021
GPU2,520,28,0.000017
GPU2,520,29,0.000021
GPU2,520,30,0.000019
GPU2,520,31,0.000021
GPU2,520,32,0.000021
GPU2,530,1,0.000019
GPU2,530,2,0.000021
GPU2,530,3,0.000021
GPU2,530,4,0.000021
GPU2,530,5,0.000021
GPU2,530,6,0.000022
GPU2,530,7,0.000022
GPU2,530,8,0.000022
GPU2,530,9,0.000021
GPU2,530,10,0.000021
GPU2,530,11,0.000020
GPU2,530,12,0.000020
GPU2,530,13,0.000022
GPU2,530,14,0.000018
GPU2,530,15,0.000021
GPU2,530,16,0.000023
GPU2,530,17,0.000021
GPU2,530,18,0.000018
GPU2,530,19,0.000018
GPU2,530,20,0.000018
GPU2,530,21,0.000018
GPU2,530,22,0.000017
GPU2,530,23,0.000020
GPU2,530,24,0.000021
GPU2,530,25,0.000031
GPU2,530,26,0.000018
GPU2,530,27,0.000018
GPU2,530,28,0.000023
GPU2,530,29,0.000022
GPU2,530,30,0.000017
GPU2,530,31,0.000019
GPU2,530,32,0.000025
GPU2,540,1,0.000021
GPU2,540,2,0.000017
GPU2,540,3,0.000021
GPU2,540,4,0.000022
GPU2,540,5,0.000022
GPU2,540,6,0.000020
GPU2,540,7,0.000020
GPU2,540,8,0.000023
GPU2,540,9,0.000017
GPU2,540,10,0.000017
GPU2,540,11,0.000020
GPU2,540,12,0.000022
GPU2,540,13,0.000019
GPU2,540,14,0.000017
GPU2,540,15,0.000018
GPU2,540,16,0.000021
GPU2,540,17,0.000018
GPU2,540,18,0.000017
GPU2,540,19,0.000016
GPU2,540,20,0.000020
GPU2,540,21,0.000022
GPU2,540,22,0.000021
GPU2,540,23,0.000017
GPU2,540,24,0.000022
GPU2,540,25,0.000022
GPU2,540,26,0.000018
GPU2,540,27,0.000026
GPU2,540,28,0.000019
GPU2,540,29,0.000022
GPU2,540,30,0.000021
GPU2,540,31,0.000022
GPU2,540,32,0.000022
GPU2,550,1,0.000020
GPU2,550,2,0.000022
GPU2,550,3,0.000023
GPU2,550,4,0.000022
GPU2,550,5,0.000018
GPU2,550,6,0.000022
GPU2,550,7,0.000021
GPU2,550,8,0.000022
GPU2,550,9,0.000018
GPU2,550,10,0.000022
GPU2,550,11,0.000021
GPU2,550,12,0.000023
GPU2,550,13,0.000023
GPU2,550,14,0.000020
GPU2,550,15,0.000018
GPU2,550,16,0.000018
GPU2,550,17,0.000017
GPU2,550,18,0.000017
GPU2,550,19,0.000016
GPU2,550,20,0.000017
GPU2,550,21,0.000017
GPU2,550,22,0.000018
GPU2,550,23,0.000021
GPU2,550,24,0.000022
GPU2,550,25,0.000022
GPU2,550,26,0.000021
GPU2,550,27,0.000019
GPU2,550,28,0.000020
GPU2,550,29,0.000023
GPU2,550,30,0.000019
GPU2,550,31,0.000022
GPU2,550,32,0.000022
GPU2,560,1,0.000019
GPU2,560,2,0.000022
GPU2,560,3,0.000022
GPU2,560,4,0.000021
GPU2,560,5,0.000022
GPU2,560,6,0.000025
GPU2,560,7,0.000021
GPU2,560,8,0.000018
GPU2,560,9,0.000019
GPU2,560,10,0.000017
GPU2,560,11,0.000019
GPU2,560,12,0.000017
GPU2,560,13,0.000019
GPU2,560,14,0.000018
GPU2,560,15,0.000017
GPU2,560,16,0.000018
GPU2,560,17,0.000018
GPU2,560,18,0.000017
GPU2,560,19,0.000021
GPU2,560,20,0.000020
GPU2,560,21,0.000019
GPU2,560,22,0.000022
GPU2,560,23,0.000022
GPU2,560,24,0.000022
GPU2,560,25,0.000018
GPU2,560,26,0.000019
GPU2,560,27,0.000020
GPU2,560,28,0.000019
GPU2,560,29,0.000017
GPU2,560,30,0.000017
GPU2,560,31,0.000018
GPU2,560,32,0.000018
GPU2,570,1,0.000017
GPU2,570,2,0.000018
GPU2,570,3,0.000018
GPU2,570,4,0.000017
GPU2,570,5,0.000019
GPU2,570,6,0.000018
GPU2,570,7,0.000017
GPU2,570,8,0.000021
GPU2,570,9,0.000017
GPU2,570,10,0.000017
GPU2,570,11,0.000018
GPU2,570,12,0.000020
GPU2,570,13,0.000022
GPU2,570,14,0.000023
GPU2,570,15,0.000018
GPU2,570,16,0.000021
GPU2,570,17,0.000021
GPU2,570,18,0.000018
GPU2,570,19,0.000022
GPU2,570,20,0.000020
GPU2,570,21,0.000022
GPU2,570,22,0.000018
GPU2,570,23,0.000019
GPU2,570,24,0.000021
GPU2,570,25,0.000018
GPU2,570,26,0.000019
GPU2,570,27,0.000017
GPU2,570,28,0.000023
GPU2,570,29,0.000021
GPU2,570,30,0.000022
GPU2,570,31,0.000018
GPU2,570,32,0.000022
GPU2,580,1,0.000022
GPU2,580,2,0.000020
GPU2,580,3,0.000017
GPU2,580,4,0.000022
GPU2,580,5,0.000019
GPU2,580,6,0.000022
GPU2,580,7,0.000021
GPU2,580,8,0.000021
GPU2,580,9,0.000022
GPU2,580,10,0.000020
GPU2,580,11,0.000023
GPU2,580,12,0.000021
GPU2,580,13,0.000017
GPU2,580,14,0.000018
GPU2,580,15,0.000021
GPU2,580,16,0.000018
GPU2,580,17,0.000019
GPU2,580,18,0.000020
GPU2,580,19,0.000022
GPU2,580,20,0.000023
GPU2,580,21,0.000021
GPU2,580,22,0.000019
GPU2,580,23,0.000018
GPU2,580,24,0.000018
GPU2,580,25,0.000017
GPU2,580,26,0.000017
GPU2,580,27,0.000022
GPU2,580,28,0.000019
GPU2,580,29,0.000020
GPU2,580,30,0.000018
GPU2,580,31,0.000021
GPU2,580,32,0.000021
GPU2,590,1,0.000022
GPU2,590,2,0.000022
GPU2,590,3,0.000019
GPU2,590,4,0.000022
GPU2,590,5,0.000018
GPU2,590,6,0.000020
GPU2,590,7,0.000027
GPU2,590,8,0.000021
GPU2,590,9,0.000019
GPU2,590,10,0.000017
GPU2,590,11,0.000021
GPU2,590,12,0.000019
GPU2,590,13,0.000021
GPU2,590,14,0.000023
GPU2,590,15,0.000022
GPU2,590,16,0.000022
GPU2,590,17,0.000018
GPU2,590,18,0.000020
GPU2,590,19,0.000022
GPU2,590,20,0.000018
GPU2,590,21,0.000022
GPU2,590,22,0.000023
GPU2,590,23,0.000020
GPU2,590,24,0.000020
GPU2,590,25,0.000017
GPU2,590,26,0.000018
GPU2,590,27,0.000019
GPU2,590,28,0.000022
GPU2,590,29,0.000024
GPU2,590,30,0.000023
GPU2,590,31,0.000027
GPU2,590,32,0.000021
GPU2,600,1,0.000022
GPU2,600,2,0.000021
GPU2,600,3,0.000022
GPU2,600,4,0.000020
GPU2,600,5,0.000023
GPU2,600,6,0.000023
GPU2,600,7,0.000023
GPU2,600,8,0.000024
GPU2,600,9,0.000018
GPU2,600,10,0.000021
GPU2,600,11,0.000017
GPU2,600,12,0.000018
GPU2,600,13,0.000022
GPU2,600,14,0.000019
GPU2,600,15,0.000018
GPU2,600,16,0.000021
GPU2,600,17,0.000022
GPU2,600,18,0.000022
GPU2,600,19,0.000022
GPU2,600,20,0.000022
GPU2,600,21,0.000020
GPU2,600,22,0.000018
GPU2,600,23,0.000022
GPU2,600,24,0.000018
GPU2,600,25,0.000021
GPU2,600,26,0.000021
GPU2,600,27,0.000023
GPU2,600,28,0.000024
GPU2,600,29,0.000018
GPU2,600,30,0.000023
GPU2,600,31,0.000018
GPU2,600,32,0.000020
GPU2,610,1,0.000019
GPU2,610,2,0.000020
GPU2,610,3,0.000022
GPU2,610,4,0.000021
GPU2,610,5,0.000021
GPU2,610,6,0.000023
GPU2,610,7,0.000022
GPU2,610,8,0.000020
GPU2,610,9,0.000022
GPU2,610,10,0.000022
GPU2,610,11,0.000021
GPU2,610,12,0.000021
GPU2,610,13,0.000018
GPU2,610,14,0.000021
GPU2,610,15,0.000018
GPU2,610,16,0.000023
GPU2,610,17,0.000018
GPU2,610,18,0.000021
GPU2,610,19,0.000019
GPU2,610,20,0.000021
GPU2,610,21,0.000021
GPU2,610,22,0.000022
GPU2,610,23,0.000019
